candidate_id	parent_candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_skill_id	proposed_zekelman_standard	proposed_standard_level	canonical_skill_id	canonical_standard_anchor	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
p2_tstd_307	p2_std_092	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_029	Bereishis 2:23	כִּי מֵאִישׁ לֻקֳחָה זֹּאת	3	לֻקֳחָה	לקחה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_308	p2_std_092	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_029	Bereishis 2:23	כִּי מֵאִישׁ לֻקֳחָה זֹּאת	4	זֹּאת	זאת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_309	p2_std_093	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_030	Bereishis 2:24	עַל כֵּן יַעֲזָב אִישׁ	1	עַל	על	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_310	p2_std_093	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_030	Bereishis 2:24	עַל כֵּן יַעֲזָב אִישׁ	2	כֵּן	כן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_311	p2_std_093	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_030	Bereishis 2:24	עַל כֵּן יַעֲזָב אִישׁ	3	יַעֲזָב	יעזב	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_312	p2_std_093	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_030	Bereishis 2:24	עַל כֵּן יַעֲזָב אִישׁ	4	אִישׁ	איש	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_313	p2_std_094	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_031	Bereishis 2:24	אֶת אָבִיו וְאֶת אִמּוֹ	1	אֶת	את	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_314	p2_std_094	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_031	Bereishis 2:24	אֶת אָבִיו וְאֶת אִמּוֹ	2	אָבִיו	אביו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_315	p2_std_094	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_031	Bereishis 2:24	אֶת אָבִיו וְאֶת אִמּוֹ	3	וְאֶת	ואת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_316	p2_std_094	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_031	Bereishis 2:24	אֶת אָבִיו וְאֶת אִמּוֹ	4	אִמּוֹ	אמו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_317	p2_std_095	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_032	Bereishis 2:24	וְדָבַק בְּאִשְׁתּוֹ	1	וְדָבַק	ודבק	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_318	p2_std_095	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_032	Bereishis 2:24	וְדָבַק בְּאִשְׁתּוֹ	2	בְּאִשְׁתּוֹ	באשתו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_319	p2_std_096	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_033	Bereishis 2:24	וְהָיוּ לְבָשָׂר אֶחָד	1	וְהָיוּ	והיו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_320	p2_std_096	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_033	Bereishis 2:24	וְהָיוּ לְבָשָׂר אֶחָד	2	לְבָשָׂר	לבשר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_321	p2_std_096	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_033	Bereishis 2:24	וְהָיוּ לְבָשָׂר אֶחָד	3	אֶחָד	אחד	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_322	p2_std_097	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_034	Bereishis 2:25	וַיִּהְיוּ שְׁנֵיהֶם עֲרוּמִּים	1	וַיִּהְיוּ	ויהיו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_323	p2_std_097	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_034	Bereishis 2:25	וַיִּהְיוּ שְׁנֵיהֶם עֲרוּמִּים	2	שְׁנֵיהֶם	שניהם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_324	p2_std_097	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_034	Bereishis 2:25	וַיִּהְיוּ שְׁנֵיהֶם עֲרוּמִּים	3	עֲרוּמִּים	ערומים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_325	p2_std_098	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_035	Bereishis 2:25	הָאָדָם וְאִשְׁתּוֹ	1	הָאָדָם	האדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_326	p2_std_098	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_035	Bereishis 2:25	הָאָדָם וְאִשְׁתּוֹ	2	וְאִשְׁתּוֹ	ואשתו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_327	p2_std_099	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_036	Bereishis 2:25	וְלֹא יִתְבֹּשָׁשׁוּ	1	וְלֹא	ולא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_328	p2_std_099	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_036	Bereishis 2:25	וְלֹא יִתְבֹּשָׁשׁוּ	2	יִתְבֹּשָׁשׁוּ	יתבששו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
