audit_id	source_candidate_file	source_candidate_id	source_candidate_type	ref	hebrew_token	hebrew_phrase	canonical_skill_id	canonical_standard_anchor	enrichment_review_status	enrichment_evidence_summary	proposed_question_family	eligibility_recommendation	recommendation_reason	risk_level	risk_reasons	yossi_question_review_decision	yossi_question_review_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
qelig_b1_279	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_036	token_split_standards	Bereishis 1:28	את	פְּרוּ וּרְבוּ וּמִלְאוּ אֶת הָאָרֶץ	PARTICLE.DIRECT_OBJECT_MARKER	3.03	yossi_enrichment_verified	Direct-object marker token candidate.	direct_object_marker_recognition	eligible_candidate_for_yossi_question_review	Verified token-level direct-object marker mapping can be reviewed later as a function-word input candidate.	medium	clean_direct_marker;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only; requires careful wording so the question asks about the function of ??, not a simple translation.	needs_review	false	false	false
qelig_b1_280	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_037	token_split_standards	Bereishis 1:28	ארץ	פְּרוּ וּרְבוּ וּמִלְאוּ אֶת הָאָרֶץ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_281	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_038	token_split_standards	Bereishis 1:28	רדו	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	VERB.TENSE.FUTURE	3.07	needs_follow_up	Verb-form/stem interpretation remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_282	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_039	token_split_standards	Bereishis 1:28	דגת	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	needs_follow_up	Construct noun token remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	construct_suffix_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_283	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_040	token_split_standards	Bereishis 1:28	ים	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_284	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_041	token_split_standards	Bereishis 1:28	עוף	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_285	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_042	token_split_standards	Bereishis 1:28	שמים	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_286	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_043	token_split_standards	Bereishis 1:29	את	אֶת כָּל עֵשֶׂב זֹרֵעַ זֶרַע	PARTICLE.DIRECT_OBJECT_MARKER	3.03	yossi_enrichment_verified	Direct-object marker token candidate.	direct_object_marker_recognition	eligible_candidate_for_yossi_question_review	Verified token-level direct-object marker mapping can be reviewed later as a function-word input candidate.	medium	clean_direct_marker;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only; requires careful wording so the question asks about the function of ??, not a simple translation.	needs_review	false	false	false
qelig_b1_287	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_044	token_split_standards	Bereishis 1:29	עשב	אֶת כָּל עֵשֶׂב זֹרֵעַ זֶרַע	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_288	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_045	token_split_standards	Bereishis 1:29	זרע	אֶת כָּל עֵשֶׂב זֹרֵעַ זֶרַע	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_289	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_046	token_split_standards	Bereishis 1:29	את	וְאֶת כָּל הָעֵץ אֲשֶׁר בּוֹ פְרִי עֵץ זֹרֵעַ זָרַע	PARTICLE.DIRECT_OBJECT_MARKER	3.03	yossi_enrichment_verified	Direct-object marker token candidate.	direct_object_marker_recognition	eligible_candidate_for_yossi_question_review	Verified token-level direct-object marker mapping can be reviewed later as a function-word input candidate.	medium	clean_direct_marker;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only; requires careful wording so the question asks about the function of ??, not a simple translation.	needs_review	false	false	false
qelig_b1_290	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_047	token_split_standards	Bereishis 1:29	עץ	וְאֶת כָּל הָעֵץ אֲשֶׁר בּוֹ פְרִי עֵץ זֹרֵעַ זָרַע	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_291	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_048	token_split_standards	Bereishis 1:29	פרי	וְאֶת כָּל הָעֵץ אֲשֶׁר בּוֹ פְרִי עֵץ זֹרֵעַ זָרַע	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_292	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_049	token_split_standards	Bereishis 1:29	זרע	וְאֶת כָּל הָעֵץ אֲשֶׁר בּוֹ פְרִי עֵץ זֹרֵעַ זָרַע	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_293	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_050	token_split_standards	Bereishis 1:30	נפש	וּלְכֹל רוֹמֵשׂ עַל הָאָרֶץ אֲשֶׁר בּוֹ נֶפֶשׁ חַיָּה	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_294	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_051	token_split_standards	Bereishis 1:30	חיה	וּלְכֹל רוֹמֵשׂ עַל הָאָרֶץ אֲשֶׁר בּוֹ נֶפֶשׁ חַיָּה	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_295	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_052	token_split_standards	Bereishis 1:30	על	וּלְכֹל רוֹמֵשׂ עַל הָאָרֶץ אֲשֶׁר בּוֹ נֶפֶשׁ חַיָּה	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Preposition standards mapping remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
