candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_translation	proposed_shoresh_or_keyword	proposed_vocabulary_category	first_150_match	first_150_entry_id	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	runtime_allowed	reviewed_bank_allowed
p2_vocab_301	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_027	Bereishis 2:23	עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי	4	מִבְּשָׂרִי	מבשרי			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_302	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_028	Bereishis 2:23	לְזֹאת יִקָּרֵא אִשָּׁה	1	לְזֹאת	לזאת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_303	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_028	Bereishis 2:23	לְזֹאת יִקָּרֵא אִשָּׁה	2	יִקָּרֵא	יקרא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_304	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_028	Bereishis 2:23	לְזֹאת יִקָּרֵא אִשָּׁה	3	אִשָּׁה	אשה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_305	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_029	Bereishis 2:23	כִּי מֵאִישׁ לֻקֳחָה זֹּאת	1	כִּי	כי			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_306	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_029	Bereishis 2:23	כִּי מֵאִישׁ לֻקֳחָה זֹּאת	2	מֵאִישׁ	מאיש			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_307	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_029	Bereishis 2:23	כִּי מֵאִישׁ לֻקֳחָה זֹּאת	3	לֻקֳחָה	לקחה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_308	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_029	Bereishis 2:23	כִּי מֵאִישׁ לֻקֳחָה זֹּאת	4	זֹּאת	זאת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_309	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_030	Bereishis 2:24	עַל כֵּן יַעֲזָב אִישׁ	1	עַל	על			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_310	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_030	Bereishis 2:24	עַל כֵּן יַעֲזָב אִישׁ	2	כֵּן	כן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_311	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_030	Bereishis 2:24	עַל כֵּן יַעֲזָב אִישׁ	3	יַעֲזָב	יעזב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_312	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_030	Bereishis 2:24	עַל כֵּן יַעֲזָב אִישׁ	4	אִישׁ	איש			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_313	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_031	Bereishis 2:24	אֶת אָבִיו וְאֶת אִמּוֹ	1	אֶת	את			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_314	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_031	Bereishis 2:24	אֶת אָבִיו וְאֶת אִמּוֹ	2	אָבִיו	אביו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_315	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_031	Bereishis 2:24	אֶת אָבִיו וְאֶת אִמּוֹ	3	וְאֶת	ואת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_316	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_031	Bereishis 2:24	אֶת אָבִיו וְאֶת אִמּוֹ	4	אִמּוֹ	אמו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_317	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_032	Bereishis 2:24	וְדָבַק בְּאִשְׁתּוֹ	1	וְדָבַק	ודבק			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_318	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_032	Bereishis 2:24	וְדָבַק בְּאִשְׁתּוֹ	2	בְּאִשְׁתּוֹ	באשתו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_319	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_033	Bereishis 2:24	וְהָיוּ לְבָשָׂר אֶחָד	1	וְהָיוּ	והיו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_320	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_033	Bereishis 2:24	וְהָיוּ לְבָשָׂר אֶחָד	2	לְבָשָׂר	לבשר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_321	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_033	Bereishis 2:24	וְהָיוּ לְבָשָׂר אֶחָד	3	אֶחָד	אחד			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_322	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_034	Bereishis 2:25	וַיִּהְיוּ שְׁנֵיהֶם עֲרוּמִּים	1	וַיִּהְיוּ	ויהיו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_323	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_034	Bereishis 2:25	וַיִּהְיוּ שְׁנֵיהֶם עֲרוּמִּים	2	שְׁנֵיהֶם	שניהם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_324	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_034	Bereishis 2:25	וַיִּהְיוּ שְׁנֵיהֶם עֲרוּמִּים	3	עֲרוּמִּים	ערומים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_325	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_035	Bereishis 2:25	הָאָדָם וְאִשְׁתּוֹ	1	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_326	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_035	Bereishis 2:25	הָאָדָם וְאִשְׁתּוֹ	2	וְאִשְׁתּוֹ	ואשתו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_327	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_036	Bereishis 2:25	וְלֹא יִתְבֹּשָׁשׁוּ	1	וְלֹא	ולא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
